연도,시도,자치구,학교급,설립구분,학교,우편번호,주소,경도,위도
2024,서울특별시,영등포구,유치원,사립,우성유치원,7380,서울특별시 영등포구 도신로 68-1,126.900615,37.50574807
2024,서울특별시,영등포구,유치원,사립,은하유치원,7259,서울특별시 영등포구 당산로28길 11,126.898026,37.52492521
2024,서울특별시,영등포구,유치원,사립,청은유치원,7279,서울특별시 영등포구 선유서로 76,126.8856964,37.52252102
2024,서울특별시,영등포구,유치원,사립,침례유치원,7343,서울특별시 영등포구 국제금융로 118,126.9342514,37.51773353
2024,서울특별시,영등포구,유치원,사립,큰나무유치원,7376,서울특별시 영등포구 도신로 31,126.8948299,37.50611765
2024,서울특별시,영등포구,유치원,사립,파란나라유치원,7379,서울특별시 영등포구 도신로8길 17,126.897259,37.50322094
2024,서울특별시,영등포구,유치원,사립,파랑새유치원,7403,서울특별시 영등포구 가마산로 384,126.9002571,37.50238385
2024,서울특별시,영등포구,유치원,사립,평강유치원,7440,서울특별시 영등포구 신길로 27,126.9081579,37.49493331
2024,서울특별시,영등포구,유치원,사립,평화유치원,7213,서울특별시 영등포구 선유동2로 40,126.8967965,37.53237437
2024,서울특별시,영등포구,유치원,사립,한신혜원유치원,7204,서울특별시 영등포구 양평로24길 9,126.8917465,37.54028332
2024,서울특별시,영등포구,유치원,사립,한영유치원,7228,서울특별시 영등포구 영중로41길 5,126.9047844,37.52850207
2024,서울특별시,영등포구,초등학교,공립,서울당산초등학교,7206,서울특별시 영등포구 선유로55길 32,126.8962412,37.54011813
2024,서울특별시,영등포구,초등학교,공립,서울당서초등학교,7213,서울특별시 영등포구 당산로 187,126.8998112,37.53202402
2024,서울특별시,영등포구,초등학교,공립,서울당중초등학교,7271,서울특별시 영등포구 선유로 131,126.8894192,37.52628635
2024,서울특별시,영등포구,초등학교,공립,서울대길초등학교,7434,서울특별시 영등포구 대방천로 206,126.9132502,37.49782752
2024,서울특별시,영등포구,초등학교,공립,서울대동초등학교,7418,서울특별시 영등포구 대림로21길 6,126.9000098,37.49378557
2024,서울특별시,영등포구,초등학교,공립,서울대방초등학교,7391,서울특별시 영등포구 여의대방로35길 14,126.919024,37.50289926
2024,서울특별시,영등포구,초등학교,공립,서울대영초등학교,7397,서울특별시 영등포구 신길로23길 43,126.9064638,37.50254952
2024,서울특별시,영등포구,초등학교,공립,서울도림초등학교,7384,서울특별시 영등포구 가마산로65길 22,126.9072854,37.50748584
2024,서울특별시,영등포구,초등학교,공립,서울도신초등학교,7409,서울특별시 영등포구 도림로53길 32-9,126.9007098,37.49927044
2024,서울특별시,영등포구,초등학교,공립,서울문래초등학교,7295,서울특별시 영등포구 문래로 104,126.8936086,37.51914433
2024,서울특별시,영등포구,초등학교,공립,서울선유초등학교,7210,서울특별시 영등포구 선유로43가길 14,126.8927722,37.5328954
2024,서울특별시,영등포구,초등학교,공립,서울신대림초등학교,7439,서울특별시 영등포구 대림로8길 25,126.905833,37.49228077
2024,서울특별시,영등포구,초등학교,공립,서울신영초등학교,7378,서울특별시 영등포구 도신로4길 32,126.8960928,37.5010025
2024,서울특별시,영등포구,초등학교,공립,서울여의도초등학교,7341,서울특별시 영등포구 여의대방로 439,126.9367982,37.52320778
2024,서울특별시,영등포구,초등학교,공립,서울영동초등학교,7229,서울특별시 영등포구 국회대로53길 20,126.9077025,37.5270063
2024,서울특별시,영등포구,초등학교,공립,서울영등포초등학교,7363,서울특별시 영등포구 경인로 756,126.8982586,37.51294351
2024,서울특별시,영등포구,초등학교,공립,서울영림초등학교,7445,서울특별시 영등포구 시흥대로173길 14,126.9025126,37.48734831
2024,서울특별시,영등포구,초등학교,공립,서울영문초등학교,7281,서울특별시 영등포구 문래로 56,126.8873913,37.51960859
2024,서울특별시,영등포구,초등학교,공립,서울영신초등학교,7350,서울특별시 영등포구 도신로60길 23,126.9181275,37.51017152
2024,서울특별시,영등포구,초등학교,공립,서울영원초등학교,7365,서울특별시 영등포구 도영로22길 31,126.9021823,37.51071838
2024,서울특별시,영등포구,초등학교,공립,서울영중초등학교,7245,서울특별시 영등포구 양산로 185,126.9036941,37.52413993
2024,서울특별시,영등포구,초등학교,공립,서울우신초등학교,7347,서울특별시 영등포구 신길로 190,126.9118657,37.50986177
2024,서울특별시,영등포구,초등학교,공립,서울윤중초등학교,7322,서울특별시 영등포구 여의나루로2길 14,126.9225951,37.51963723
2024,서울특별시,영등포구,중학교,공립,당산서중학교,7213,서울특별시 영등포구 당산로41길 12,126.8988201,37.53248334
2024,서울특별시,영등포구,중학교,공립,당산중학교,7224,서울특별시 영등포구 버드나루로 160,126.907352,37.53242733
2024,서울특별시,영등포구,중학교,공립,대림중학교,7442,서울특별시 영등포구 시흥대로185길 6,126.9075053,37.49237732
2024,서울특별시,영등포구,중학교,공립,대영중학교,7397,서울특별시 영등포구 도림로80가길 14,126.9052067,37.50343894
2024,서울특별시,영등포구,중학교,공립,문래중학교,7283,서울특별시 영등포구 선유서로13길 6,126.8842564,37.52046208
2024,서울특별시,영등포구,중학교,공립,선유중학교,7211,서울특별시 영등포구 선유로 213,126.8943737,37.53324377
2024,서울특별시,영등포구,중학교,공립,신길중학교,7390,서울특별시 영등포구 신길로28길 43,126.915474,37.50201978
2024,서울특별시,영등포구,중학교,공립,양화중학교,7293,서울특별시 영등포구 당산로 56,126.8960649,37.51981603
2024,서울특별시,영등포구,중학교,공립,여의도중학교,7341,서울특별시 영등포구 국제금융로7길 46,126.9357237,37.52399103
2024,서울특별시,영등포구,중학교,공립,영남중학교,7411,서울특별시 영등포구 대림로31나길 17,126.8958334,37.49787345
2024,서울특별시,영등포구,중학교,공립,영원중학교,7310,서울특별시 영등포구 영등포로62길 31,126.9136467,37.51496905
2024,서울특별시,영등포구,중학교,공립,윤중중학교,7322,서울특별시 영등포구 여의동로3길 3,126.9239142,37.51916268
2024,서울특별시,영등포구,고등학교,공립,관악고등학교,7278,서울특별시 영등포구 영등포로6길 26,126.8829585,37.52177436
2024,서울특별시,영등포구,고등학교,공립,대영고등학교,7397,서울특별시 영등포구 도림로86길 16,126.905828,37.50348974
2024,서울특별시,영등포구,고등학교,공립,선유고등학교,7209,서울특별시 영등포구 선유로 227,126.8948506,37.53389698
2024,서울특별시,영등포구,고등학교,공립,여의도고등학교,7338,서울특별시 영등포구 국제금융로7길 37,126.9345262,37.52466504
2024,서울특별시,영등포구,고등학교,공립,여의도여자고등학교,7341,서울특별시 영등포구 국제금융로7가길 13,126.9346201,37.52283676
2024,서울특별시,영등포구,고등학교,공립,영등포여자고등학교,7310,서울특별시 영등포구 영등포로62길 13,126.91536,37.51539025
2024,서울특별시,영등포구,고등학교,공립,영신고등학교,7436,서울특별시 영등포구 대방천로14길 18,126.9097403,37.49810157
2024,서울특별시,영등포구,고등학교,공립,한강미디어고등학교,7206,서울특별시 영등포구 선유로55길 22,126.8971137,37.53927029
2024,서울특별시,영등포구,고등학교,사립,장훈고등학교,7316,서울특별시 영등포구 영등포로64길 26,126.9162266,37.51334381
2024,서울특별시,영등포구,고등기술학교,사립,한국제과학교,7319,서울특별시 영등포구 여의대방로61길 42,126.922037,37.5159649
2024,서울특별시,동작구,유치원,공립,서울강남초등학교병설유치원,6912,서울특별시 동작구 사당로 10,126.955338,37.495293
2024,서울특별시,동작구,유치원,공립,서울남성초등학교병설유치원,7005,서울특별시 동작구 사당로23길 57-14,126.9756751,37.48468858
2024,서울특별시,동작구,유치원,공립,서울노량진초등학교병설유치원,6924,서울특별시 동작구 장승배기로 160,126.9408291,37.5117466
2024,서울특별시,동작구,유치원,공립,서울문창초등학교병설유치원,7066,서울특별시 동작구 신대방2길 14,126.9148368,37.48898478
2024,서울특별시,동작구,유치원,공립,서울본동초등학교병설유치원,6907,서울특별시 동작구 노량진로26길 16-40,126.9538511,37.50992525
2024,서울특별시,동작구,유치원,공립,서울상도유치원,6926,서울특별시 동작구 만양로3길 48,126.9433329,37.5082459
2024,서울특별시,동작구,유치원,공립,서울신남성초등학교병설유치원,7030,서울특별시 동작구 사당로 146,126.9648742,37.48815373
2024,서울특별시,동작구,유치원,공립,서울은로유치원,6973,서울특별시 동작구 서달로 115,126.9599964,37.50314949
2024,서울특별시,동작구,유치원,공립,서울행림초등학교병설유치원,7031,서울특별시 동작구 솔밭로 47,126.9649591,37.48281123
2024,서울특별시,동작구,유치원,사립,강남유치원,6968,서울특별시 동작구 상도로41가길 13,126.9495196,37.50341732
2024,서울특별시,동작구,유치원,사립,노량진교회유치원,6908,서울특별시 동작구 노량진로30길 9,126.9557542,37.51215864
2024,서울특별시,동작구,유치원,사립,동그라미유치원,7014,서울특별시 동작구 사당로28길 34,126.9793685,37.48165692
2024,서울특별시,동작구,유치원,사립,명수유치원,6910,서울특별시 동작구 흑석로13길 3,126.9604508,37.50872197
2024,서울특별시,동작구,유치원,사립,벧엘유치원,6925,서울특별시 동작구 장승배기로20길 46-3,126.9422429,37.50934444
2024,서울특별시,동작구,유치원,사립,사랑유치원,7055,서울특별시 동작구 여의대방로24나길 6,126.9211697,37.49839559
2024,서울특별시,동작구,유치원,사립,상도유치원,6970,서울특별시 동작구 상도로47길 53,126.951977,37.50157395
2024,서울특별시,동작구,유치원,사립,샛별유치원,7033,서울특별시 동작구 상도로50길 36-1,126.9502846,37.49804485
2024,서울특별시,동작구,유치원,사립,소망유치원,6904,서울특별시 동작구 현충로 119,126.9672549,37.50826798
2024,서울특별시,동작구,유치원,사립,송림유치원,7029,서울특별시 동작구 사당로2다길 95,126.9634591,37.48908744
2024,서울특별시,동작구,유치원,사립,승혜유치원,6961,서울특별시 동작구 성대로21길 15,126.9370779,37.49867478
2024,서울특별시,동작구,유치원,사립,시현유치원,6917,서울특별시 동작구 만양로8길 50,126.9468669,37.51030478
2024,서울특별시,동작구,유치원,사립,열림유치원,6942,서울특별시 동작구 여의대방로44길 49,126.9292181,37.50896593
2024,서울특별시,동작구,유치원,사립,요요유치원,7064,서울특별시 동작구 여의대방로 28,126.9116926,37.49527224
2024,서울특별시,동작구,유치원,사립,은혜유치원,7044,서울특별시 동작구 성대로6가길 29,126.9332001,37.49778387
2024,서울특별시,동작구,유치원,사립,중앙대부속유치원,6911,서울특별시 동작구 흑석로 84,126.9538546,37.50480732
2024,서울특별시,동작구,유치원,사립,총신대부속유치원,6988,서울특별시 동작구 사당로 143,126.9667657,37.48792698
2024,서울특별시,동작구,유치원,사립,행복유치원,7049,서울특별시 동작구 양녕로23길 25,126.9411465,37.49565671
2024,서울특별시,동작구,유치원,사립,행복한숲유치원,6918,서울특별시 동작구 만양로 26,126.9495398,37.50763441
2024,서울특별시,동작구,초등학교,공립,서울강남초등학교,6912,서울특별시 동작구 강남초등길 15,126.9532947,37.50602779
2024,서울특별시,동작구,초등학교,공립,서울남사초등학교,7014,서울특별시 동작구 동작대로13길 22,126.9782339,37.48194448
2024,서울특별시,동작구,초등학교,공립,서울남성초등학교,7005,서울특별시 동작구 사당로23길 57-14,126.9756751,37.48468858
2024,서울특별시,동작구,초등학교,공립,서울노량진초등학교,6924,서울특별시 동작구 장승배기로 160,126.9408291,37.5117466
2024,서울특별시,동작구,초등학교,공립,서울대림초등학교,6954,서울특별시 동작구 대방동1길 22,126.9248814,37.50060993
2024,서울특별시,동작구,초등학교,공립,서울동작초등학교,6992,서울특별시 동작구 동작대로29길 214,126.9765078,37.4941118
2024,서울특별시,동작구,초등학교,공립,서울문창초등학교,7066,서울특별시 동작구 신대방2길 14,126.9148368,37.48898478
2024,서울특별시,동작구,초등학교,공립,서울보라매초등학교,7063,서울특별시 동작구 여의대방로16길 30,126.9161399,37.49585371
2024,서울특별시,동작구,초등학교,공립,서울본동초등학교,6907,서울특별시 동작구 노량진로26길 16-40,126.9538511,37.50992525
2024,서울특별시,동작구,초등학교,공립,서울삼일초등학교,7000,서울특별시 동작구 사당로23나길 27,126.9751853,37.48826153
2024,서울특별시,동작구,초등학교,공립,서울상도초등학교,6961,서울특별시 동작구 성대로21길 62,126.9373928,37.50039861
2024,서울특별시,동작구,초등학교,공립,서울상현초등학교,7039,서울특별시 동작구 상도로58길 21,126.9526938,37.49477737
2024,서울특별시,동작구,초등학교,공립,서울신길초등학교,6941,서울특별시 동작구 알마타길 16,126.9267251,37.51087157
2024,서울특별시,동작구,초등학교,공립,서울신남성초등학교,7030,서울특별시 동작구 사당로 146,126.9648742,37.48815373
2024,서울특별시,동작구,초등학교,공립,서울신상도초등학교,6967,서울특별시 동작구 장승배기로 14,126.9446203,37.50034619
2024,서울특별시,동작구,초등학교,공립,서울영본초등학교,6915,서울특별시 동작구 만양로12가길 69,126.9486741,37.51129399
2024,서울특별시,동작구,초등학교,공립,서울영화초등학교,6933,서울특별시 동작구 등용로8길 3,126.9331858,37.50913695
2024,서울특별시,동작구,초등학교,공립,서울은로초등학교,6973,서울특별시 동작구 서달로 115,126.9599964,37.50314949
2024,서울특별시,동작구,초등학교,공립,서울행림초등학교,7031,서울특별시 동작구 솔밭로 61-6,126.9660641,37.48220818
2024,서울특별시,동작구,초등학교,공립,서울흑석초등학교,6904,서울특별시 동작구 현충로 87,126.9651281,37.50829444
2024,서울특별시,동작구,초등학교,사립,중앙대학교사범대학부속초등학교,6973,서울특별시 동작구 흑석로 84,126.9538546,37.50480732
2024,서울특별시,동작구,중학교,공립,강남중학교,6955,서울특별시 동작구 대방동1길 46,126.9223634,37.50190254
2024,서울특별시,동작구,중학교,공립,강현중학교,6953,서울특별시 동작구 상도로13라길 22,126.9308308,37.50295252
2024,서울특별시,동작구,중학교,공립,국사봉중학교,7038,서울특별시 동작구 양녕로20길 20,126.9440602,37.49352925
2024,서울특별시,동작구,중학교,공립,남성중학교,7022,서울특별시 동작구 남부순환로269길 166,126.9724278,37.47905587
2024,서울특별시,동작구,중학교,공립,대방중학교,7064,서울특별시 동작구 여의대방로10길 24,126.9130133,37.49543757
2024,서울특별시,동작구,중학교,공립,동작중학교,6992,서울특별시 동작구 동작대로39가길 83,126.9778012,37.49546555
2024,서울특별시,동작구,중학교,공립,문창중학교,7057,서울특별시 동작구 여의대방로22나길 40,126.9224049,37.49585689
2024,서울특별시,동작구,중학교,공립,사당중학교,7003,서울특별시 동작구 사당로9가길 58,126.9685432,37.48776228
2024,서울특별시,동작구,중학교,공립,상도중학교,7028,서울특별시 동작구 사당로2가길 72,126.9614775,37.49091722
2024,서울특별시,동작구,중학교,공립,상현중학교,7028,서울특별시 동작구 사당로2길 2-19,126.9606073,37.49415336
2024,서울특별시,동작구,중학교,공립,영등포중학교,6933,서울특별시 동작구 등용로8길 5,126.9331443,37.50808235
2024,서울특별시,동작구,중학교,공립,장승중학교,6963,서울특별시 동작구 장승배기로10가길 25,126.9408261,37.50314156
2024,서울특별시,동작구,중학교,사립,동양중학교,6910,서울특별시 동작구 흑석로9길 94,126.9574779,37.51021857
2024,서울특별시,동작구,중학교,사립,성남중학교,6946,서울특별시 동작구 대방동길 74,126.9266128,37.50528407
2024,서울특별시,동작구,중학교,사립,숭의여자중학교,6944,서울특별시 동작구 여의대방로36길 79,126.929241,37.50736228
2024,서울특별시,동작구,중학교,사립,중앙대학교사범대학부속중학교,6980,서울특별시 동작구 서달로 124,126.9617314,37.50363328
2024,서울특별시,동작구,고등학교,공립,동작고등학교,7031,서울특별시 동작구 솔밭로 51,126.9650863,37.4826051
2024,서울특별시,동작구,고등학교,공립,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,126.9223634,37.50190254
2024,서울특별시,동작구,고등학교,공립,수도여자고등학교,7062,서울특별시 동작구 여의대방로10길 73,126.9149061,37.49279685
2024,서울특별시,동작구,고등학교,공립,영등포고등학교,6933,서울특별시 동작구 등용로8길 5,126.9331443,37.50808235
2024,서울특별시,동작구,고등학교,사립,경문고등학교,6995,서울특별시 동작구 동작대로 171,126.9822732,37.49342268
2024,서울특별시,동작구,고등학교,사립,성남고등학교,6946,서울특별시 동작구 대방동길 74,126.9266128,37.50528407
2024,서울특별시,동작구,고등학교,사립,숭의여자고등학교,6944,서울특별시 동작구 여의대방로36길 79,126.929241,37.50736228
2024,서울특별시,동작구,특수학교,사립,누리학교,6954,서울특별시 동작구 상도로 53,126.926519,37.49997605
2024,서울특별시,동작구,특수학교,사립,서울삼성학교,7035,서울특별시 동작구 양녕로30길 19-4,126.9466722,37.49919311
2024,서울특별시,동작구,방송통신고,공립,수도여자고등학교 부설 방송통신고등학교,7062,서울특별시 동작구 여의대방로10길 73,126.9149061,37.49279685
2024,서울특별시,동작구,방송통신고,공립,영등포고등학교 부설 방송통신고등학교,6933,서울특별시 동작구 등용로8길 5,126.9331443,37.50808235
2024,서울특별시,관악구,유치원,공립,서울관악초등학교병설유치원,8785,서울특별시 관악구 청룡4길 49,126.9425513,37.48102721
2024,서울특별시,관악구,유치원,공립,서울구암유치원,8715,서울특별시 관악구 은천로 93,126.9453364,37.48720625
2024,서울특별시,관악구,유치원,공립,서울난곡초등학교병설유치원,8858,서울특별시 관악구 난곡로35길 102,126.9163445,37.46913045
2024,서울특별시,관악구,유치원,공립,서울남부초등학교병설유치원,8763,서울특별시 관악구 남부순환로163길 14,126.9221858,37.4851234
2024,서울특별시,관악구,유치원,공립,서울남현유치원,8804,서울특별시 관악구 남현4길 51,126.9733131,37.47383744
2024,서울특별시,관악구,유치원,공립,서울당곡초등학교병설유치원,8711,서울특별시 관악구 보라매로2길 23,126.9303682,37.49017146
2024,서울특별시,관악구,유치원,공립,서울봉천초등학교병설유치원,8736,서울특별시 관악구 행운1라길 17,126.9581912,37.48326542
2024,서울특별시,관악구,유치원,공립,서울삼성초등학교병설유치원,8816,서울특별시 관악구 대학7길 52,126.9404889,37.46852016
2024,서울특별시,관악구,유치원,공립,서울신림초등학교병설유치원,8842,서울특별시 관악구 문성로28길 31,126.9268795,37.47711969
2024,서울특별시,관악구,유치원,공립,서울신봉초등학교병설유치원,8747,서울특별시 관악구 양녕로6나길 1,126.9492062,37.48540254
2024,서울특별시,관악구,유치원,공립,서울신성초등학교병설유치원,8839,서울특별시 관악구 신림로 114,126.9367543,37.47200077
2024,서울특별시,관악구,유치원,공립,서울신우유치원,8823,서울특별시 관악구 호암로 498,126.9325371,37.46326763
2024,서울특별시,관악구,유치원,공립,서울원당초등학교병설유치원,8739,서울특별시 관악구 봉천로 505,126.9561696,37.48147253
2024,서울특별시,관악구,유치원,공립,서울은천초등학교병설유치원,8716,서울특별시 관악구 은천로 69,126.9426765,37.48658781
2024,서울특별시,관악구,유치원,공립,서울청룡초등학교병설유치원,8833,서울특별시 관악구 관악로5길 61,126.9512835,37.47672582
2024,서울특별시,관악구,유치원,공립,서울청림유치원,8734,서울특별시 관악구 청림5길 22,126.9601119,37.48909411
2024,서울특별시,관악구,유치원,사립,꿈나라유치원,8861,서울특별시 관악구 난곡로 42,126.920616,37.46059148
2024,서울특별시,관악구,유치원,사립,나랑유치원,8707,서울특별시 관악구 봉천로33길 57,126.9439663,37.48573432
2024,서울특별시,관악구,유치원,사립,동원유치원,8736,서울특별시 관악구 행운1길 96,126.9566702,37.48287358
2024,서울특별시,관악구,유치원,사립,명성유치원,8848,서울특별시 관악구 광신길 154,126.9270227,37.46550643
2024,서울특별시,관악구,유치원,사립,배꽃유치원,8750,서울특별시 관악구 봉천로29길 47,126.9419553,37.48560823
2024,서울특별시,관악구,유치원,사립,새소슬유치원,8725,서울특별시 관악구 성현로 80,126.9529887,37.48985123
2024,서울특별시,관악구,유치원,사립,새싹유치원,8804,서울특별시 관악구 남현2길 90,126.9728618,37.47459942
2024,서울특별시,관악구,유치원,사립,서울유치원,8726,서울특별시 관악구 관악로37길 20,126.9559726,37.48750784
2024,서울특별시,관악구,유치원,사립,애동유치원,8852,서울특별시 관악구 법원단지길 56,126.9202791,37.47381585
2024,서울특별시,관악구,유치원,사립,영그린유치원,8829,서울특별시 관악구 참숯5길 12,126.9403899,37.47706265
2024,서울특별시,관악구,유치원,사립,은아유치원,8793,서울특별시 관악구 남부순환로246길 25,126.9644273,37.47545398
2024,서울특별시,관악구,유치원,사립,하늘유치원,8846,서울특별시 관악구 양산길 18,126.9322705,37.47407786
2024,서울특별시,관악구,유치원,사립,한별유치원,8771,서울특별시 관악구 남부순환로144길 65,126.9134744,37.47842099
2024,서울특별시,관악구,유치원,사립,현대유치원,8730,서울특별시 관악구 관악로40길 55,126.9593558,37.49225015
2024,서울특별시,관악구,초등학교,공립,서울관악초등학교,8785,서울특별시 관악구 청룡4길 49,126.9425513,37.48102721
2024,서울특별시,관악구,초등학교,공립,서울구암초등학교,8724,서울특별시 관악구 구암길 1,126.9462694,37.4892149
2024,서울특별시,관악구,초등학교,공립,서울난곡초등학교,8858,서울특별시 관악구 난곡로35길 102,126.9163445,37.46913045
2024,서울특별시,관악구,초등학교,공립,서울난우초등학교,8850,서울특별시 관악구 난우길 40,126.9177981,37.47730728
2024,서울특별시,관악구,초등학교,공립,서울난향초등학교,8859,서울특별시 관악구 난향길 9,126.9183344,37.46282327
2024,서울특별시,관악구,초등학교,공립,서울남부초등학교,8763,서울특별시 관악구 남부순환로163길 14,126.9221858,37.4851234
2024,서울특별시,관악구,초등학교,공립,서울당곡초등학교,8711,서울특별시 관악구 보라매로2길 23,126.9303682,37.49017146
2024,서울특별시,관악구,초등학교,공립,서울미성초등학교,8770,서울특별시 관악구 문성로 79,126.9123902,37.47833894
2024,서울특별시,관악구,초등학교,공립,서울봉천초등학교,8736,서울특별시 관악구 행운1라길 17,126.9581912,37.48326542
2024,서울특별시,관악구,초등학교,공립,서울봉현초등학교,8723,서울특별시 관악구 성현로 117,126.9556031,37.49131603
2024,서울특별시,관악구,초등학교,공립,서울사당초등학교,8804,서울특별시 관악구 남현4길 51,126.9733131,37.47383744
2024,서울특별시,관악구,초등학교,공립,서울삼성초등학교,8816,서울특별시 관악구 대학7길 52,126.9404889,37.46852016
2024,서울특별시,관악구,초등학교,공립,서울신림초등학교,8842,서울특별시 관악구 문성로28길 31,126.9268795,37.47711969
2024,서울특별시,관악구,초등학교,공립,서울신봉초등학교,8747,서울특별시 관악구 양녕로6나길 1,126.9492062,37.48540254
2024,서울특별시,관악구,초등학교,공립,서울신성초등학교,8839,서울특별시 관악구 신림로 114,126.9367543,37.47200077
2024,서울특별시,관악구,초등학교,공립,서울신우초등학교,8823,서울특별시 관악구 호암로 498,126.9325371,37.46326763
2024,서울특별시,관악구,초등학교,공립,서울원당초등학교,8739,서울특별시 관악구 봉천로 505,126.9561696,37.48147253
2024,서울특별시,관악구,초등학교,공립,서울원신초등학교,8846,서울특별시 관악구 광신길 177,126.9272361,37.46719333
2024,서울특별시,관악구,초등학교,공립,서울은천초등학교,8716,서울특별시 관악구 은천로 69,126.9426765,37.48658781
2024,서울특별시,관악구,초등학교,공립,서울인헌초등학교,8792,서울특별시 관악구 낙성대로 23,126.9598643,37.47675652
2024,서울특별시,관악구,초등학교,공립,서울조원초등학교,8701,서울특별시 관악구 조원로 67,126.9095023,37.48412413
2024,서울특별시,관악구,초등학교,공립,서울청룡초등학교,8833,서울특별시 관악구 관악로5길 61,126.9512835,37.47672582
2024,서울특별시,관악구,중학교,공립,관악중학교,8741,서울특별시 관악구 남부순환로237길 60,126.9619163,37.48126179
2024,서울특별시,관악구,중학교,공립,구암중학교,8723,서울특별시 관악구 성현로 53,126.9483016,37.492675
2024,서울특별시,관악구,중학교,공립,난우중학교,8857,서울특별시 관악구 난곡로16길 32,126.9228329,37.46680191
2024,서울특별시,관악구,중학교,공립,남서울중학교,8773,서울특별시 관악구 남부순환로172길 97,126.9210414,37.4821395
2024,서울특별시,관악구,중학교,공립,당곡중학교,8711,서울특별시 관악구 봉천로13길 101,126.9326779,37.49235485
2024,서울특별시,관악구,중학교,공립,미성중학교,8863,서울특별시 관악구 문성로16길 40,126.9120001,37.47560518
2024,서울특별시,관악구,중학교,공립,봉림중학교,8782,서울특별시 관악구 장군봉길 72,126.9376983,37.48119998
2024,서울특별시,관악구,중학교,공립,봉원중학교,8736,서울특별시 관악구 관악로24가길 15,126.958892,37.48410056
2024,서울특별시,관악구,중학교,공립,삼성중학교,8816,서울특별시 관악구 신림로3가길 39-24,126.9425141,37.46760119
2024,서울특별시,관악구,중학교,공립,신관중학교,8781,서울특별시 관악구 신림로48길 17-16,126.9344562,37.48019769
2024,서울특별시,관악구,중학교,공립,신림중학교,8841,서울특별시 관악구 신림로 40,126.9460029,37.47032647
2024,서울특별시,관악구,중학교,공립,인헌중학교,8795,서울특별시 관악구 인헌9길 35,126.9688404,37.47269925
2024,서울특별시,관악구,중학교,사립,광신중학교,8847,서울특별시 관악구 광신길 141,126.9259412,37.4644604
2024,서울특별시,관악구,중학교,사립,남강중학교,8854,서울특별시 관악구 난곡로34길 80,126.9248928,37.47137096
2024,서울특별시,관악구,중학교,사립,서울문영여자중학교,8833,서울특별시 관악구 관악로 85,126.9509185,37.47290212
2024,서울특별시,관악구,중학교,사립,성보중학교,8773,서울특별시 관악구 남부순환로156길 39,126.9209599,37.48072411
2024,서울특별시,관악구,고등학교,공립,구암고등학교,8723,서울특별시 관악구 성현로 57,126.9496296,37.49231737
2024,서울특별시,관악구,고등학교,공립,당곡고등학교,8712,서울특별시 관악구 봉천로13길 101,126.9326779,37.49235485
2024,서울특별시,관악구,고등학교,공립,삼성고등학교,8815,서울특별시 관악구 신림로 41,126.9435912,37.46898041
2024,서울특별시,관악구,고등학교,공립,신림고등학교,8772,서울특별시 관악구 문성로 119,126.9169679,37.47920991
2024,서울특별시,관악구,고등학교,공립,인헌고등학교,8796,서울특별시 관악구 인헌9길 74,126.9704851,37.4723081
2024,서울특별시,관악구,고등학교,사립,광신고등학교,8847,서울특별시 관악구 광신길 141,126.9259412,37.4644604
2024,서울특별시,관악구,고등학교,사립,광신방송예술고등학교,8847,서울특별시 관악구 광신길 141,126.9259412,37.4644604
2024,서울특별시,관악구,고등학교,사립,남강고등학교,8854,서울특별시 관악구 난곡로34길 80,126.9248928,37.47137096
2024,서울특별시,관악구,고등학교,사립,미림마이스터고등학교,8821,서울특별시 관악구 호암로 546,126.9319317,37.46610049
2024,서울특별시,관악구,고등학교,사립,미림여자고등학교,8821,서울특별시 관악구 호암로 546,126.9319317,37.46610049
2024,서울특별시,관악구,고등학교,사립,서울관광고등학교,8714,서울특별시 관악구 은천로15길 25,126.9437561,37.48781388
2024,서울특별시,관악구,고등학교,사립,서울문영여자고등학교,8833,서울특별시 관악구 관악로 85,126.9509185,37.47290212
2024,서울특별시,관악구,고등학교,사립,서울미술고등학교,8802,서울특별시 관악구 남부순환로247길 26,126.9667505,37.47669972
2024,서울특별시,관악구,고등학교,사립,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,126.9509185,37.47290212
2024,서울특별시,관악구,고등학교,사립,성보고등학교,8773,서울특별시 관악구 남부순환로156길 39,126.9209599,37.48072411
2024,서울특별시,관악구,고등학교,사립,영락고등학교,8831,서울특별시 관악구 청룡16길 25,126.9454183,37.47653853
2024,서울특별시,관악구,고등학교,사립,영락의료과학고등학교,8831,서울특별시 관악구 청룡16길 25,126.9454183,37.47653853
2024,서울특별시,관악구,특수학교,공립,서울정문학교,8859,서울특별시 관악구 난향3길 31,126.9169488,37.46171131
2024,서울특별시,관악구,특수학교,사립,서울새롬학교,8709,서울특별시 관악구 보라매로 44,126.9273739,37.49317188
2014,서울특별시,노원구,각종학교,사립,한국삼육학교,139841,서울특별시 노원구 화랑로 815,127.1054211,37.6450008
2024,서울특별시,서초구,유치원,공립,서울반포초등학교병설유치원,6502,서울특별시 서초구 신반포로 55-4,126.9917412,37.50248725
2024,서울특별시,서초구,유치원,공립,서울방배초등학교병설유치원,6570,서울특별시 서초구 방배중앙로13길 26,126.9871353,37.48676057
