name,latitude,longitude,tag,score
사당고가도로교,37.476468,126.9819395,교량,1
이수고가도로교,37.4994755,126.985581,교량,1
두무개다리고가도로교,37.53495,127.013945,교량,1
모래내고가교,37.566491,126.918138,교량,1
오류고가도로교,37.4922845,126.8322375,교량,1
영등포역고가도로교,37.515143,126.905302,교량,1
영동대교북단고가교,37.5369785,127.0610735,교량,1
구리암사대교,37.5691515,127.131795,교량,1
겸재교,37.585313,127.073678,교량,1
메뚜기다리,37.6291455,126.929834,교량,1
서해안로 연결램프교,37.49540450000001,126.8492325,교량,1
아천IC Ramp-B,37.5728995,127.1276795,교량,1
아천IC Ramp-C,37.571723,127.1285645,교량,1
암사 IC Ramp-G,37.5661025,127.1330625,교량,1
암사IC Ramp-A,37.5658245,127.135548,교량,1
암사IC Ramp-D,37.566098,127.133054,교량,1
암사IC Ramp-E,37.565988,127.1343005,교량,1
월드컵대교,37.5617975,126.8883605,교량,1
응봉교,37.5494315,127.03593,교량,1
월드컵대교 남단연결로 RAMP-A교,37.551364500000005,126.884985,교량,1
월드컵대교 남단연결로 RAMP-F교,37.549271,126.8827975,교량,1
월드컵대교 남단연결로 강남RAMP-BR2교,37.549155,126.8830835,교량,1
월드컵대교 남단접속교,37.551459,126.884847,교량,1
월드컵대교 북단연결로 RAMP-D교,37.5613065,126.888188,교량,1
월드컵대교 북단연결로 RAMP-E교,37.559612,126.888289,교량,1
월드컵대교 북단접속교,37.562006,126.887247,교량,1
월드컵대교 주경간교,37.556493,126.8855285,교량,1
사성교,37.492202,126.870622,교량,1
장월교,37.618011,127.057076,교량,1
월드컵대교 남단연결로 RAMP-B-BR1교,37.5484525,126.8814955,교량,1
월드컵대교 남단연결로 강남RAMP-BR1교,37.548565,126.8824235,교량,1
사당IC교,37.4701995,126.9859935,교량,1
선암교,37.461686,127.0206225,교량,1
아치울교,37.576322000000005,127.124242,교량,1
장자천교,37.5753635,127.1257095,교량,1
선암고가교,37.4601535,127.020297,교량,1
동부간선진출램프교,37.4829925,127.110633,교량,1
진입로C,37.510129,126.8612695,교량,1
신정양천 정문 진입로,37.509943,126.866043,교량,1
신정양천 중문 진입로,37.5100145,126.865954,교량,1
신정양천 후문진입로,37.511513,126.863039,교량,1
탄천우안 진출램프,37.4824815,127.114799,교량,1
잠수교,37.5147505,126.996468,교량,1
신영교,37.601732,126.961364,교량,1
세검3교,37.6039855,126.9631445,교량,1
평창3교,37.613402,126.977845,교량,1
평창4교,37.615112,126.9795625,교량,1
평창5교,37.615236,126.979767,교량,1
평창7교,37.6074185,126.972338,교량,1
평창8교,37.606211,126.9703625,교량,1
옥천제3교,37.599152,126.9566455,교량,1
홍지교,37.5997915,126.9574535,교량,1
서계교,37.5518635,126.964523,교량,1
