name,latitude,longitude,tag,score
기지국464,37.586589,126.974831,기지국,1
기지국465,37.560833,126.978375,기지국,1
기지국466,37.554689,126.981661,기지국,1
기지국467,37.55555,126.981231,기지국,1
기지국468,37.560236,126.977092,기지국,1
기지국469,37.557631,126.975861,기지국,1
기지국470,37.558939,126.974589,기지국,1
기지국471,37.556789,126.979975,기지국,1
기지국472,37.556942,126.981722,기지국,1
기지국473,37.557478,126.978975,기지국,1
기지국474,37.559361,126.978903,기지국,1
기지국475,37.560847,126.979983,기지국,1
기지국476,37.55875,126.977022,기지국,1
기지국477,37.554772,126.976806,기지국,1
기지국478,37.553733,126.978506,기지국,1
기지국479,37.558525,126.978225,기지국,1
기지국480,37.560172,126.978972,기지국,1
기지국481,37.557989,126.975608,기지국,1
기지국482,37.560367,126.982953,기지국,1
기지국483,37.559933,126.97825,기지국,1
기지국484,37.559194,126.977664,기지국,1
기지국485,37.559811,126.983053,기지국,1
기지국486,37.559086,126.980572,기지국,1
기지국487,37.558528,126.975442,기지국,1
기지국488,37.559417,126.976222,기지국,1
기지국489,37.560392,126.979581,기지국,1
기지국490,37.554014,126.981875,기지국,1
기지국491,37.560914,126.976222,기지국,1
기지국492,37.560183,126.976267,기지국,1
기지국493,37.556553,126.975139,기지국,1
기지국494,37.559292,126.981542,기지국,1
기지국495,37.560928,126.981169,기지국,1
기지국496,37.553989,126.975594,기지국,1
기지국497,37.557756,126.977739,기지국,1
기지국498,37.560967,126.982503,기지국,1
기지국499,37.561428,126.978964,기지국,1
기지국500,37.560928,126.981169,기지국,1
기지국501,37.561128,126.979164,기지국,1
기지국502,37.560789,126.981578,기지국,1
기지국503,37.556147,126.982378,기지국,1
기지국504,37.554689,126.981661,기지국,1
기지국505,37.559972,126.976644,기지국,1
기지국506,37.561189,126.976978,기지국,1
기지국507,37.558467,126.978633,기지국,1
기지국508,37.559203,126.979844,기지국,1
기지국509,37.557236,126.976953,기지국,1
기지국510,37.561178,126.977747,기지국,1
기지국511,37.557489,126.983617,기지국,1
기지국512,37.557756,126.977739,기지국,1
기지국513,37.557158,126.981678,기지국,1
기지국514,37.556603,126.975942,기지국,1
기지국515,37.553689,126.978497,기지국,1
기지국516,37.558342,126.97575,기지국,1
기지국517,37.560839,126.982167,기지국,1
기지국518,37.560717,126.979408,기지국,1
기지국519,37.55875,126.977022,기지국,1
기지국520,37.55875,126.977022,기지국,1
기지국521,37.559361,126.978903,기지국,1
기지국522,37.559361,126.978903,기지국,1
